year,language,total_questions,total_answers,total_views,total_score,total_project,Overall
2012,elm,1.8934277E-5,1.5634436E-5,6.3534076E-6,5,8.012024E-6,4.8934144E-4
2012,erlang,0.018934278,0.012570087,0.0061461534,1957,0.055483267,0.93133783
2012,f#,0.025106853,0.01882386,0.0063746255,4283,0.0054001044,0.5570544
2012,factor,0.0011739252,7.1918406E-4,9.60795E-4,125,2.643968E-4,0.031183012
2012,forth,1.8934277E-4,1.328927E-4,6.3581756E-5,37,8.012024E-6,0.003938292
2012,fortran,0.014958079,0.009708984,0.010049006,1343,0.0051837796,0.3989985
2012,gnuplot,0.009845824,0.005558042,0.012835647,909,8.012024E-6,0.28247523
2012,go,0.018139038,0.014680735,0.018119227,4962,0.06158042,1.1251942
2012,gosu,1.8934277E-5,7.817218E-6,1.072808E-6,1,6.56986E-4,0.0068481034
2012,groovy,0.037470937,0.02351419,0.022934575,3125,0.03763248,1.2155218
2012,haskell,0.08266706,0.064812556,0.027181393,22771,0.05945723,2.3411825
2012,haxe,0.0023478505,0.0014070992,7.1364385E-4,147,0.006810221,0.11278815
2012,idl,0.0016851508,8.9116284E-4,7.429792E-4,129,4.006012E-5,0.033593528
2012,io,0.09141469,0.07442773,0.07264689,6799,4.646974E-4,2.38954
2012,j,0.0018366249,9.6933503E-4,0.0013052736,151,8.012024E-6,0.041192457
2012,java,2.9773395,2.3575323,2.5985217,237185,1.4223667,93.5576
2012,javascript,2.7219727,2.1387205,2.3107905,203997,3.1560247,103.27508
2012,julia,1.5147422E-4,1.7979601E-4,2.5963146E-4,156,0.0033330023,0.03923904
2012,kotlin,2.2721133E-4,1.4852715E-4,8.8959634E-5,45,6.48974E-4,0.01113672
2012,lasso,9.4671384E-5,3.9086088E-5,2.940686E-5,4,4.006012E-5,0.0020322446
2012,livescript,5.6802834E-5,3.9086088E-5,3.1039912E-5,14,5.6084173E-5,0.0018301301
2012,logos,1.1360567E-4,5.4720527E-5,4.285272E-5,-3,3.925892E-4,0.006037681
2012,logtalk,1.8934277E-5,7.817218E-6,1.6568924E-6,1,2.4036073E-5,5.244446E-4
2012,lua,0.02584529,0.016627222,0.016102802,2150,0.0465739,1.0514921
2012,m,2.650799E-4,1.09441055E-4,9.205885E-5,15,8.012024E-6,0.0047459183
2012,mathematica,0.010887209,0.007363819,0.0036982317,1447,8.012024E-6,0.21957271
2012,matlab,0.15268601,0.09792629,0.13432927,12006,0.014037067,3.9897866
2012,max,0.011720318,0.009951318,0.010379036,872,1.2819239E-4,0.32178864
2012,mercury,2.650799E-4,1.7979601E-4,1.148739E-4,62,8.012024E-6,0.005677619
2012,mirah,5.6802834E-5,3.9086088E-5,1.05850395E-5,4,1.8427656E-4,0.0029075053
2012,nemerle,9.4671384E-5,1.01623824E-4,1.6473565E-5,10,6.56986E-4,0.008697548
2012,nesc,1.1360567E-4,6.253774E-5,4.8347883E-5,-1,1.6024049E-5,0.0024051534
2012,netlogo,6.437655E-4,3.2832316E-4,1.5800078E-4,29,1.6024049E-5,0.011461135
2012,objective-c++,0.0029726818,0.0019855732,0.0014821201,271,8.012024E-6,0.06448387
2012,objective-c,0.9081069,0.63807255,0.58324575,65352,0.6058372,27.352623
2012,objective-j,1.8934277E-4,8.598939E-5,1.9215184E-5,5,0.002011018,0.023055654
2012,ocaml,0.010073036,0.007637422,0.003619845,2081,0.010303463,0.31633767
2012,opa,0.0013822023,7.035496E-4,1.796E-4,81,4.646974E-4,0.027300492
2012,oxygene,4.9229123E-4,2.736026E-4,1.3394604E-4,24,8.012024E-6,0.009078519
2012,parrot,5.6802834E-5,3.9086088E-5,4.3508328E-5,7,1.6024048E-4,0.0029963772
2012,pascal,0.0045063584,0.0031737904,0.0023338343,421,3.2048096E-4,0.103344634
2012,perl,0.1551664,0.13233767,0.08282691,12901,0.16882136,5.391524
2012,perl6,1.5147422E-4,9.380661E-5,2.4626905E-5,38,8.012024E-6,0.0027791974
2012,php,2.6067011,2.044226,1.5769594,109207,1.2407421,74.68629
2012,pogoscript,1.8934277E-5,7.817218E-6,1.2754497E-6,2,2.4036073E-5,5.206302E-4
2012,powershell,0.08876389,0.06055217,0.11775963,8187,0.0083164815,2.7539217
2012,processing,0.118377104,0.07823472,0.084820494,12272,5.608417E-4,2.8199317
2012,prolog,0.022872608,0.016009662,0.0075558107,1646,0.0044066138,0.50844693
2012,puppet,0.0036543158,0.0022826276,0.0044614393,458,0.040012047,0.50410426
2012,python,1.3830732,1.0563798,0.967769,139440,1.2543144,46.615368
2012,r,0.23472825,0.15394448,0.17015488,32399,0.026664019,5.854916
2012,racket,0.006361917,0.004807589,0.002211844,845,0.005440165,0.18821515
2012,rebol,2.4614562E-4,1.7979601E-4,2.3530256E-5,19,4.967455E-4,0.009462174
2012,ruby,1.6230273,1.0277843,0.8600443,125442,1.8496399,53.604958
2012,rust,5.112255E-4,4.064953E-4,5.326611E-4,124,0.005191792,0.06642174
2012,scala,0.112829365,0.08284687,0.061693996,23855,0.09822742,3.5559764
2012,scheme,0.018744936,0.014219519,0.0079313535,2257,0.00728293,0.48178735
2012,scilab,4.9229123E-4,2.8923704E-4,3.260025E-4,22,6.48974E-4,0.017565047
2012,self,0.01022451,0.007199658,0.005943607,937,8.813227E-5,0.23455909
2012,shell,0.12051668,0.101209514,0.13355544,10790,0.3481465,7.0342817
2012,slash,0.0016472823,0.0012038515,0.0012173868,109,4.006012E-5,0.041085802
2012,smalltalk,0.0029916158,0.0023842514,5.1517435E-4,472,0.0019629458,0.07853988
2012,sql,1.6010636,1.2838764,1.4348346,97497,2.4036073E-5,43.197983
2012,squirrel,5.112255E-4,2.736026E-4,8.8952476E-4,35,1.6024049E-5,0.01690377
2012,supercollider,1.1360567E-4,7.8172176E-5,7.571641E-5,13,5.6885375E-4,0.00836348
2012,swift,1.704085E-4,1.09441055E-4,5.509823E-4,36,8.012024E-6,0.008388439
2012,tcl,0.011606712,0.007684325,0.0061391676,702,0.0031807737,0.28610978
2012,tex,8.3310826E-4,4.8466751E-4,5.1232544E-4,110,0.0013219841,0.031520855
2012,turing,7.9523964E-4,3.986781E-4,3.9907265E-4,80,2.7240883E-4,0.018653993
2012,typescript,0.009523942,0.008020465,0.011458948,2460,4.7270942E-4,0.29476064
2012,unrealscript,2.8401415E-4,1.6416158E-4,2.5570978E-4,5,2.4036073E-5,0.0072792163
2012,vala,0.0018555593,9.224317E-4,6.854409E-4,196,0.0023795713,0.05843003
2012,vcl,0.004922912,0.0030018114,0.0036995786,634,8.012024E-6,0.11632314
2012,verilog,0.0054909405,0.004276018,0.0055319946,429,0.0030365572,0.1833551
2012,vhdl,0.005453072,0.0039398777,0.0055376207,422,0.0024997515,0.17430322
2012,xml,0.49401423,0.31047645,0.29933763,25478,5.528297E-4,11.043811
2012,xquery,0.012496623,0.0081533585,0.00618245,688,0.0010175272,0.2784996
2012,xslt,0.09247502,0.061193183,0.045109686,5033,4.7270942E-4,1.9925059
2012,xtend,6.81634E-4,3.6740923E-4,2.1736283E-4,40,8.012024E-6,0.012744182
2013,abap,0.00380579,0.0024936926,0.0019038052,232,1.8427656E-4,0.08387564
2013,actionscript,0.16614829,0.08059552,0.033472173,2730,0.08963052,3.6984649
2013,ada,0.003616447,0.0026656713,6.258881E-4,231,0.0018267416,0.08734748
2013,agda,5.869626E-4,3.4395757E-4,1.2308685E-4,150,1.2819239E-4,0.011821995
2013,antlr,0.00982689,0.0043932763,0.001685608,455,1.0415632E-4,0.1600993
2013,apex,0.01310252,0.0059410855,0.0052842116,297,0.008252385,0.32580203
2013,apl,4.9229123E-4,3.5959203E-4,3.8132366E-5,40,8.012024E-6,0.008980277
2013,applescript,0.019312963,0.010537609,0.005143364,588,0.0036614952,0.3865543
2013,arc,2.2721133E-4,1.09441055E-4,5.3843047E-5,13,9.77467E-4,0.013679625
2013,arduino,0.03260483,0.018104676,0.017930234,1209,0.056412663,1.250524
2013,asp,0.034062766,0.017776353,0.011992325,611,0.015615435,0.7944688
2013,aspectj,0.008255345,0.0036897268,0.00252843,372,8.012024E-6,0.14481513
2013,assembly,0.09294837,0.052219015,0.026834803,4911,0.026503777,1.9850595
2013,augeas,2.4614562E-4,1.4070992E-4,6.6132656E-5,9,4.4066133E-4,0.0089364955
2013,autohotkey,0.010735735,0.005386063,0.0025197878,181,0.006241367,0.24882954
2013,autoit,0.0046767667,0.0023842514,0.0021263056,129,2.5638478E-4,0.094437085
2013,awk,0.05824184,0.05971573,0.0213179,2438,0.0013940922,1.4066956
2013,boo,1.8934277E-4,1.1725827E-4,1.6449723E-5,15,3.0445692E-4,0.006275077
2013,brightscript,2.4614562E-4,8.598939E-5,4.116007E-5,5,1.2018037E-4,0.0049347547
2013,c#,3.3887813,2.218245,1.2801541,151169,0.7953377,76.82518
2013,c++,1.7177933,1.207041,0.4942333,102075,1.3267032,47.45771
2013,c,0.8057482,0.65169024,0.2350828,42983,1.6667094,33.592308
2013,ceylon,2.4614562E-4,1.4070992E-4,2.5067948E-5,8,6.3294993E-4,0.010448733
2013,clean,0.0016472823,8.7552844E-4,4.4140092E-4,50,8.012024E-6,0.029722236
2013,clips,9.0884534E-4,3.908609E-4,1.02548525E-4,22,2.0030061E-4,0.016025554
2013,clojure,0.043567773,0.029416192,0.008173772,5392,0.12740722,2.0856497
2013,cobol,0.002518259,0.0018370461,8.776523E-4,102,1.2018037E-4,0.053531375
2013,coffeescript,0.04265893,0.023076426,0.013160649,2657,0.2588605,3.3775651
2013,coldfusion,0.05112255,0.028978426,0.011438208,3100,0.009390092,1.0092927
2013,coq,0.0021017047,9.6933503E-4,1.8896919E-4,148,0.0020510782,0.05311087
2013,crystal,0.04245065,0.018565893,0.020834265,587,1.6024049E-5,0.81866837
2013,css,1.5414585,1.1673999,0.78635967,59145,1.0402331,45.354515
2013,cuda,0.047032744,0.021278467,0.012344123,1578,2.4036073E-5,0.8067937
2013,d,0.0062483116,0.004096222,9.501265E-4,810,0.025502274,0.36796933
2013,dart,0.042791467,0.024037946,0.007994018,4398,0.0284507,1.0327413
2013,delphi,0.16540985,0.088443995,0.057405673,12544,0.011881832,3.2314136
2013,dm,4.354884E-4,1.6416158E-4,1.4848856E-4,17,7.1307016E-4,0.014612087
2013,dot,0.0036353813,0.0018761323,8.691056E-4,248,0.0041021565,0.10482776
2013,dylan,5.6802834E-5,2.3451652E-5,2.7773808E-6,2,5.1276956E-4,0.005958014
2013,ecl,7.573711E-5,1.5634436E-5,6.3057273E-6,4,1.9228859E-4,0.0028996586
2013,eiffel,9.4671384E-5,3.9086088E-5,6.9970924E-6,4,0.0011937916,0.013345462
2013,elixir,0.0010413853,6.253774E-4,1.8727653E-4,114,0.012747131,0.14601171
2013,elm,3.0294844E-4,1.2507549E-4,1.3669959E-4,46,4.0060122E-4,0.009653247
2013,erlang,0.020183941,0.012015063,0.0030748944,1127,0.107345104,1.42619
2013,f#,0.028742233,0.018870763,0.0044238553,3890,0.014309476,0.66346323
2013,factor,0.0020070334,0.0011256794,5.706028E-4,102,3.5252908E-4,0.040558446
2013,fantom,1.5147422E-4,7.8172176E-5,2.5354031E-5,13,1.2018037E-4,0.0037518078
2013,forth,5.869626E-4,3.2832316E-4,6.910076E-5,62,1.5222846E-4,0.011366149
2013,fortran,0.022077367,0.012257397,0.005491895,1254,0.012402614,0.52229273
2013,gap,7.573711E-5,3.126887E-5,2.4912988E-6,0,4.8072146E-5,0.0015756943
2013,glyph,7.573711E-4,3.3614037E-4,3.036881E-4,49,7.210822E-5,0.014693078
2013,gnuplot,0.01429538,0.0063788495,0.006785618,805,1.6024049E-5,0.2747587
2013,go,0.0407087,0.02809508,0.016135843,5213,0.27267322,3.5761285
2013,gosu,1.8934277E-5,7.817218E-6,1.1085683E-6,0,0.0024757157,0.025035758
2013,groovy,0.042791467,0.022865362,0.012657408,1949,0.071531355,1.4984559
2013,haskell,0.09317558,0.065648995,0.01696759,18096,0.10402012,2.798123
2013,haxe,0.0033134986,0.0017666912,0.0010813309,195,0.020582892,0.26744413
2013,idl,0.0021017047,9.927866E-4,2.750203E-4,54,4.166253E-4,0.03786137
2013,idris,1.3253995E-4,9.380661E-5,3.294713E-5,56,9.614429E-5,0.0035543798
2013,io,0.11998653,0.083917834,0.04777171,4747,9.6945494E-4,2.5264554
2013,j,0.0023667847,0.0012820237,6.273901E-4,141,4.8072146E-5,0.043242704
2013,java,3.9757628,2.7740726,1.6564336,155113,3.8262463,122.32515
2013,javascript,3.9505424,2.6288757,1.6082801,153857,7.560995,157.48694
2013,jsoniq,1.8934277E-5,1.5634436E-5,1.6688125E-6,1,8.012024E-6,4.424955E-4
2013,julia,0.0015904793,0.0010240555,6.4157497E-4,233,0.015318992,0.18575102
2013,kotlin,3.0294844E-4,1.5634435E-4,4.47957E-5,22,0.0012578878,0.017619763
2013,labview,0.002177442,0.0014540025,6.3485204E-4,72,8.012024E-6,0.042743087
2013,lasso,3.9761982E-4,2.8923704E-4,7.626473E-5,15,0.0054561887,0.062193103
2013,livescript,2.650799E-4,1.6416158E-4,4.090975E-5,11,0.0038457718,0.04315923
2013,logos,2.2721133E-4,1.1725827E-4,4.9837894E-5,13,0.017570369,0.17964676
2013,lua,0.045309726,0.027149199,0.010638347,3589,0.11437165,1.9746892
2013,m,0.0010413853,5.315708E-4,3.5984366E-4,34,0.0019228859,0.03855686
2013,mathematica,0.008312148,0.0038304366,0.0012239667,361,3.2048098E-5,0.133986
2013,matlab,0.2519395,0.14169489,0.087383494,11190,0.0543055,5.353234
2013,max,0.01753314,0.013437797,0.009346077,612,4.887335E-4,0.40805745
2013,mercury,3.9761982E-4,2.1888211E-4,2.0900684E-4,24,2.4036073E-5,0.008495448
2013,mirah,1.8934277E-5,2.3451652E-5,1.990655E-6,1,1.2819239E-4,0.0017256897
2013,monkey,5.680283E-4,2.0324765E-4,1.262695E-4,10,3.3650504E-4,0.012340505
2013,moonscript,1.8934277E-5,1.5634436E-5,6.198446E-7,1,3.4451703E-4,0.003797056
2013,nemerle,1.704085E-4,1.2507549E-4,1.5579557E-5,12,0.0017225852,0.020336488
2013,nesc,4.354884E-4,2.0324765E-4,5.5881377E-5,16,2.8042085E-4,0.009750383
2013,netlogo,0.0024235875,0.0011334965,2.550661E-4,121,8.813227E-5,0.039002825
2013,nimrod,1.3253995E-4,7.8172176E-5,2.3244174E-5,31,0.0013380081,0.015719643
2013,objective-c++,0.0024993247,0.001328927,6.962643E-4,132,4.006012E-5,0.04564576
2013,objective-c,0.94542634,0.61322945,0.3539328,44850,1.33925,32.518387
2013,objective-j,1.5147422E-4,7.8172176E-5,9.428791E-6,5,0.002275415,0.025144901
2013,ocaml,0.014465788,0.009232135,0.0021413965,1533,0.02275415,0.48593467
2013,opa,3.2188275E-4,1.328927E-4,5.3580803E-5,15,1.8427656E-4,0.006926328
2013,openscad,1.5147422E-4,1.01623824E-4,3.0479669E-5,7,2.4036073E-5,0.0030761375
2013,oxygene,4.354884E-4,2.4233376E-4,4.0981267E-5,13,9.3740685E-4,0.016562102
2013,parrot,1.8934277E-5,0.0,1.0370478E-6,0,2.4837276E-4,0.0026834407
2013,pascal,0.006191509,0.0037131784,0.0016996736,296,0.005808718,0.1741308
2013,pawn,2.2721133E-4,1.4852715E-4,2.8655895E-5,5,2.4036073E-5,0.0042843046
2013,perl,0.20108202,0.1470575,0.047490433,9300,0.27293763,6.6856756
2013,perl6,1.1360567E-4,4.6903304E-5,1.2957138E-5,12,4.006012E-5,0.0021352621
2013,php,3.402452,2.2914376,1.0662308,59075,2.686528,94.466484
2013,pike,5.6802834E-5,2.3451652E-5,2.6343398E-6,1,9.614429E-5,0.0017903312
2013,powershell,0.13505821,0.078946084,0.08860573,6268,0.022802223,3.2541227
2013,processing,0.15509067,0.08294068,0.051334724,7916,0.028370578,3.1773665
2013,prolog,0.03054099,0.018730054,0.004136021,1440,0.013195804,0.66602874
2013,puppet,0.008634031,0.004526169,0.004496973,544,0.11070214,1.2835932
2013,python,2.2557352,1.4590993,0.6843617,119063,2.8126853,72.11882
2013,r,0.43507186,0.2541065,0.12646429,31808,0.0848233,9.00466
2013,racket,0.01035705,0.007105851,0.0014558244,752,0.014117187,0.3303591
2013,realbasic,3.2188275E-4,2.5796817E-4,5.7848196E-5,27,1.6024049E-5,0.0065372316
2013,rebol,0.0024046532,0.0017745084,1.9362994E-4,382,4.4867338E-4,0.048214648
2013,ruby,1.8721646,1.079847,0.5307517,81971,3.5956602,70.78423
2013,rust,0.0028022733,0.0016494329,0.0011796956,574,0.017874826,0.23506227
2013,sas,0.020676231,0.013343991,0.006935156,829,8.012024E-6,0.40963393
2013,scala,0.17970523,0.111004494,0.04821016,19893,0.2153552,5.542751
2013,scheme,0.025599144,0.017408945,0.005417001,1625,0.021392105,0.6981719
2013,scilab,0.001287531,5.8629137E-4,3.398537E-4,22,0.001313972,0.03527648
2013,self,0.011606712,0.006558646,0.003957446,712,1.0415632E-4,0.2222696
2013,shell,0.17656213,0.12907009,0.08271117,7215,0.8501399,12.384833
2013,slash,0.0020070334,0.0012663893,7.092096E-4,85,4.4066133E-4,0.04423294
2013,smalltalk,0.0054720063,0.003838254,4.8830645E-4,779,0.0017466213,0.11545188
2013,sql,2.2823946,1.6143494,0.98866785,73745,1.6024048E-4,48.85572
2013,squirrel,6.437655E-4,2.5796817E-4,1.499428E-4,20,5.528297E-4,0.016045062
2013,stata,0.007763054,0.004401094,0.0025179996,415,3.2048098E-5,0.14714195
2013,supercollider,4.1655413E-4,2.3451654E-4,4.535594E-5,16,0.002291439,0.029878657
2013,swift,9.2777965E-4,4.924847E-4,1.7737094E-4,33,4.006012E-5,0.016376955
2013,tcl,0.01810117,0.010842481,0.004107043,653,0.0051837796,0.38234472
2013,tex,8.899111E-4,4.221298E-4,2.594646E-4,70,0.01424538,0.15816885
2013,turing,8.520425E-4,3.517748E-4,1.1366997E-4,43,1.2018037E-4,0.014376678
2013,typescript,0.021831222,0.013703583,0.008630598,1818,0.05513074,0.9929614
2013,unrealscript,3.2188275E-4,1.2507549E-4,3.728604E-5,3,1.12168345E-4,0.0059641264
2013,vala,0.0020070334,9.771523E-4,2.7740432E-4,113,0.005584381,0.08845971
2013,verilog,0.013291863,0.008505133,0.006296549,417,0.009822742,0.37916288
2013,vhdl,0.012458756,0.008606757,0.0067112967,402,0.0077396156,0.35516426
2013,volt,2.650799E-4,1.328927E-4,1.1552951E-4,12,3.2048098E-5,0.005455502
2013,xbase,2.2721133E-4,8.598939E-5,3.44133E-5,4,8.813227E-5,0.004357463
2013,xc,3.7868555E-5,1.5634436E-5,4.4700337E-6,0,6.0891383E-4,0.0066688685
2013,xml,0.5866218,0.31966949,0.1903077,16870,0.01511869,11.117177
2013,xojo,3.5975128E-4,2.5015097E-4,6.886236E-5,25,1.6024049E-5,0.006947886
2013,xproc,1.3253995E-4,7.035496E-5,1.33505E-5,6,9.614429E-5,0.003123897
2013,xquery,0.010205575,0.0059489026,0.0019428316,361,0.0017305972,0.19827905
2013,xslt,0.11402222,0.063851036,0.027586855,3611,0.018900367,2.2436047
2013,xtend,0.001022451,5.5502245E-4,1.3783199E-4,30,8.652986E-4,0.02580604
2014,actionscript,0.10305927,0.041962825,0.004624041,551,0.043152764,1.927989
2014,ada,0.0030862873,0.0018214118,1.736161E-4,101,0.00197897,0.07060286
2014,alloy,0.0076873167,0.0029861773,6.1961816E-4,127,1.5222846E-4,0.114453405
2014,apex,0.013026783,0.004369825,0.0013196135,141,0.008188289,0.2690451
2014,applescript,0.016397085,0.007363819,9.981049E-4,375,0.0057366095,0.3049562
2014,arc,3.2188275E-4,6.253774E-5,9.23807E-6,2,6.730101E-4,0.010666687
2014,arduino,0.035123087,0.013218915,0.0037065875,421,0.07218834,1.2423693
2014,asp,0.02217204,0.009935684,0.0017306302,208,0.018820245,0.526586
2014,aspectj,0.006702734,0.0026265853,3.9891773E-4,165,5.0475757E-4,0.10232994
2014,assembly,0.06714095,0.0316441,0.005482037,2685,0.028642988,1.3291007
2014,awk,0.049872886,0.049099945,0.0027372935,1160,0.0015543327,1.0326445
2014,bro,9.4671384E-5,2.3451652E-5,5.876604E-6,5,3.5252908E-4,0.004765287
2014,c#,2.6368253,1.3815838,0.19841325,57420,0.8224664,50.39289
2014,c++,1.2912987,0.76024,0.09396112,47199,1.228668,33.741676
2014,c,0.5999326,0.41876838,0.040669296,15483,1.2761552,23.355255
2014,clean,0.001022451,5.0030195E-4,3.8919094E-5,10,1.9228859E-4,0.017539605
2014,clips,8.3310826E-4,3.5959203E-4,2.4388502E-5,6,4.4066133E-4,0.016577503
2014,clojure,0.03120369,0.018503355,0.0020853125,2449,0.12031658,1.7210895
2014,cobol,0.0023667847,0.0014696369,1.9614506E-4,65,6.0090184E-4,0.046334684
2014,coffeescript,0.030559923,0.012570087,0.0020504817,646,0.2566011,3.017816
2014,coldfusion,0.03559644,0.016134737,0.0022597867,1925,0.007314978,0.6130594
2014,crystal,0.03548284,0.011092631,0.0031907577,163,3.5252908E-4,0.50118756
2014,css,1.3787941,0.8974791,0.101079404,20236,2.3116293,46.88982
2014,cuda,0.025296194,0.01025619,0.0017513115,274,0.0032048097,0.40508506
2014,cycript,5.6802834E-5,7.817218E-6,2.264817E-6,2,1.6024049E-5,8.290891E-4
2014,d,0.0059832316,0.0034083072,3.1675256E-4,749,0.025750646,0.35458937
2014,dart,0.057957824,0.028751727,0.004290481,4231,0.030325513,1.2132555
2014,delphi,0.10913718,0.049662784,0.012026084,4452,6.0891383E-4,1.7143497
2014,dm,2.8401415E-4,1.09441055E-4,1.8964862E-5,1,0.005808718,0.06221138
2014,dot,0.003483907,0.0015321746,1.7520148E-4,142,0.0018908377,0.07082121
2014,e,0.010944013,0.003697544,6.664641E-4,73,1.6024049E-5,0.15324044
2014,elixir,0.0030862873,0.0016337985,1.5252946E-4,144,0.017442176,0.2231479
2014,erlang,0.015563977,0.00854422,8.8137144E-4,521,0.05219834,0.7718791
2014,f#,0.025296194,0.014547842,0.0016599201,2447,0.016320495,0.57824445
2014,factor,0.0018744934,9.224317E-4,1.8057745E-4,89,2.9644492E-4,0.032739475
2014,flux,7.763054E-4,4.064953E-4,1.1814001E-4,57,3.0445692E-4,0.016053975
2014,fortran,0.019331897,0.009146145,0.0011162926,550,0.014213331,0.43807662
2014,go,0.05267516,0.03015101,0.0048363972,3379,0.3486272,4.362898
2014,groovy,0.043832853,0.019785378,0.002927252,1212,0.08244373,1.489892
2014,haskell,0.080735765,0.05060085,0.006666489,12212,0.110165335,2.4816844
2014,idl,0.0019502307,6.7228073E-4,6.249703E-5,34,0.009430152,0.12115161
2014,io,0.087116614,0.050335065,0.0051345425,1620,0.001313972,1.4390018
2014,j,0.0016662165,5.315708E-4,9.43475E-5,65,2.9644492E-4,0.025885796
2014,java,3.4832065,1.9181811,0.26929098,58024,3.592143,92.62821
2014,javascript,3.6891925,2.0226817,0.2775153,54145,5.8519263,118.41316
2014,julia,0.0074411714,0.0036271892,6.722334E-4,642,0.020590903,0.32331496
2014,lua,0.038928878,0.019097462,0.002109546,2030,0.11515683,1.7529272
2014,m,0.0013822023,4.6903308E-4,8.797026E-5,14,0.0038938436,0.05833049
2014,mathematica,0.0052447952,0.0019074011,2.087446E-4,107,0.0017786694,0.09139611
2014,matlab,0.23539095,0.1079636,0.013311975,5503,0.0703616,4.2702813
2014,max,0.012250478,0.008997618,7.890384E-4,141,0.0028442687,0.24881405
2014,mercury,3.5975128E-4,8.598939E-5,2.2314407E-5,11,8.652986E-4,0.013333537
2014,monkey,4.9229123E-4,7.035496E-5,1.7558292E-5,6,7.0505816E-4,0.012852626
2014,nimrod,1.704085E-4,1.01623824E-4,3.1516716E-5,28,0.0020991503,0.024026994
2014,objective-c,0.76744413,0.40110144,0.06316009,12498,1.0007019,22.324076
2014,ocaml,0.010243445,0.0057847416,5.1735574E-4,590,0.019140728,0.3568627
2014,pascal,0.0045442265,0.0022826276,2.6133604E-4,24,0.015751641,0.22839831
2014,perl,0.13854212,0.09189139,0.0070167845,4097,0.1909666,4.284169
2014,php,2.8915672,1.5632639,0.1854125,11083,2.1953027,68.35547
2014,powershell,0.12640524,0.064718746,0.011024557,2416,0.03494845,2.37097
2014,processing,0.13733032,0.058566596,0.009614399,3698,0.033025563,2.3853688
2014,prolog,0.020524757,0.012210495,9.895223E-4,685,0.004999503,0.38724276
2014,puppet,0.010073036,0.0044401796,9.438208E-4,239,0.080576934,0.96033967
2014,purescript,1.8934277E-4,8.598939E-5,7.97454E-6,22,0.0015783688,0.018616755
2014,python,2.069422,1.0938008,0.12610322,53368,2.5362225,58.25548
2014,r,0.44442537,0.22143833,0.026298076,15078,0.56105804,12.532198
2014,red,0.001287531,5.3938804E-4,6.584657E-5,89,8.813227E-5,0.01980898
2014,ruby,1.4281368,0.6829825,0.091977134,29268,2.6346982,48.377945
2014,rust,0.009883693,0.004948299,8.417491E-4,800,0.04055687,0.5623061
2014,sas,0.024425218,0.012788968,0.0012077554,713,6.970461E-4,0.39118987
2014,scala,0.15978637,0.08311266,0.01121684,9675,0.1789005,4.3301635
2014,scheme,0.01522316,0.008958532,9.5093704E-4,428,0.025157757,0.5029038
2014,self,0.009164191,0.004870127,0.0015624138,260,1.6024048E-4,0.15756972
2014,shell,0.15005416,0.09500265,0.010472871,3460,0.8644974,11.200271
2014,slash,0.0012685966,6.488291E-4,7.752827E-5,14,8.893347E-4,0.028842889
2014,smalltalk,0.0024235875,0.0016807019,1.0874698E-4,231,0.001970958,0.06183994
2014,sql,1.9673471,1.1876073,0.11649013,25464,0.0047591426,32.762035
2014,squirrel,9.0884534E-4,2.970543E-4,7.1627815E-5,15,0.0013380081,0.026155356
2014,swift,0.13392214,0.07644457,0.030420486,10074,0.08798004,3.2876725
2014,tcl,0.013651614,0.0070745824,6.2371866E-4,276,0.004959443,0.2630936
2014,tex,0.0013822023,3.7522643E-4,1.04920626E-4,59,0.13222244,1.340848
2014,turing,7.005683E-4,2.110649E-4,3.3137847E-5,30,2.0831265E-4,0.011530837
2014,vcl,0.0039193956,0.0015321746,3.0756215E-4,116,4.0861324E-4,0.061677456
2014,verilog,0.01168245,0.006347581,9.044845E-4,227,0.008789191,0.27723706
2014,xml,0.47903723,0.21437937,0.027866941,6504,5.848778E-4,7.2186847
2014,xquery,0.00827428,0.0043932763,3.709532E-4,193,0.0016825252,0.14721034
2014,xslt,0.07963757,0.040977858,0.0034131985,1123,0.02967654,1.5370517
