year,language,total_questions,total_answers,total_views,total_score,total_project,Overall
2013,mirah,.000016,.000029,.000002,1,.000107,.001544
2013,monkey,.000473,.000254,.000158,10,.00028,.011657
2013,moonscript,.000016,.00002,.000001,1,.000287,.003232
2013,nemerle,.000142,.000156,.000019,12,.001435,.017533
2013,nesc,.000363,.000254,.00007,16,.000234,.009205
2013,netlogo,.00202,.001417,.000319,121,.000073,.038288
2013,nimrod,.00011,.000098,.000029,31,.001115,.013522
2013,objective-c++,.002083,.001661,.00087,132,.000033,.046476
2013,objective-c,.787855,.766537,.442416,44850,1.116042,31.128498
2013,objective-j,.000126,.000098,.000012,5,.001896,.021319
2013,ocaml,.012055,.01154,.002677,1533,.018962,.452335
2013,opa,.000268,.000166,.000067,15,.000154,.006549
2013,openscad,.000126,.000127,.000038,7,.00002,.003114
2013,oxygene,.000363,.000303,.000051,13,.000781,.014982
2013,parrot,.000016,0,.000001,0,.000207,.002241
2013,pascal,.00516,.004641,.002125,296,.004841,.167663
2013,pawn,.000189,.000186,.000036,5,.00002,.004309
2013,perl,.167568,.183822,.059363,9300,.227448,6.382013
2013,perl6,.000095,.000059,.000016,12,.000033,.002029
2013,php,2.835377,2.864297,1.332789,59075,2.238773,92.712357
2013,pike,.000047,.000029,.000003,1,.00008,.001601
2013,powershell,.112549,.098683,.110757,6268,.019002,3.409901
2013,processing,.129242,.103676,.064168,7916,.023642,3.207286
2013,prolog,.025451,.023413,.00517,1440,.010997,.650299
2013,puppet,.007195,.005658,.005621,544,.092252,1.107257
2013,python,1.879779,1.823874,.855452,119063,2.343904,69.030098
2013,r,.36256,.317633,.15808,31808,.070686,9.089594
2013,racket,.008631,.008882,.00182,752,.011764,.310973
2013,realbasic,.000268,.000322,.000072,27,.000013,.006764
2013,rebol,.002004,.002218,.000242,382,.000374,.048379
2013,ruby,1.560137,1.349809,.66344,81971,2.996384,65.697693
2013,rust,.002335,.002062,.001475,574,.014896,.207673
2013,sas,.01723,.01668,.008669,829,.000007,.425858
2013,scala,.149754,.138756,.060263,19893,.179463,5.282353
2013,scheme,.021333,.021761,.006771,1625,.017827,.676918
2013,scilab,.001073,.000733,.000425,22,.001095,.033256
2013,self,.009672,.008198,.004947,712,.000087,.229042
2013,shell,.147135,.161338,.103389,7215,.70845,11.203116
2013,slash,.001673,.001583,.000887,85,.000367,.045092
2013,smalltalk,.00456,.004798,.00061,779,.001456,.114237
2013,sql,1.901996,2.017937,1.235835,73745,.000134,51.55901
2013,squirrel,.000536,.000322,.000187,20,.000461,.015071
2013,stata,.006469,.005501,.003147,415,.000027,.151448
2013,supercollider,.000347,.000293,.000057,16,.00191,.026065
2013,swift,.000773,.000616,.000222,33,.000033,.016439
2013,tcl,.015084,.013553,.005134,653,.00432,.38091
2013,tex,.000742,.000528,.000324,70,.011871,.134647
2013,turing,.00071,.00044,.000142,43,.0001,.01392
2013,typescript,.018193,.017129,.010788,1818,.045942,.920527
2013,unrealscript,.000268,.000156,.000047,3,.000093,.005647
2013,vala,.001673,.001221,.000347,113,.004654,.078944
2013,verilog,.011077,.010631,.007871,417,.008186,.377643
2013,vhdl,.010382,.010758,.008389,402,.00645,.359795
2013,volt,.000221,.000166,.000144,12,.000027,.005581
2013,xbase,.000189,.000107,.000043,4,.000073,.004133
2013,xc,.000032,.00002,.000006,0,.000507,.005641
2013,xml,.488851,.399587,.237885,16870,.012599,11.389218
2013,xojo,.0003,.000313,.000086,25,.000013,.007119
2013,xproc,.00011,.000088,.000017,6,.00008,.002952
2013,xquery,.008505,.007436,.002429,361,.001442,.198115
2013,xslt,.095019,.079814,.034484,3611,.01575,2.250662
2013,xtend,.000852,.000694,.000172,30,.000721,.024392
2014,actionscript,.085883,.052454,.00578,551,.035961,1.80077
2014,ada,.002572,.002277,.000217,101,.001649,.067148
2014,alloy,.006406,.003733,.000775,127,.000127,.110402
2014,apex,.010856,.005462,.00165,141,.006824,.24791
2014,applescript,.013664,.009205,.001248,375,.004781,.288971
2014,arc,.000268,.000078,.000012,2,.000561,.009188
2014,arduino,.029269,.016524,.004633,421,.060157,1.105831
2014,asp,.018477,.01242,.002163,208,.015684,.487431
2014,aspectj,.005586,.003283,.000499,165,.000421,.097881
2014,assembly,.055951,.039555,.006853,2685,.023869,1.262276
2014,awk,.041561,.061375,.003422,1160,.001295,1.076526
2014,bro,.000079,.000029,.000007,5,.000294,.004093
2014,c#,2.197355,1.72698,.248017,57420,.685389,48.577393
2014,c++,1.076082,.9503,.117451,47199,1.02389,31.677238
2014,c,.499944,.52346,.050837,15483,1.063463,21.377037
2014,clean,.000852,.000625,.000049,10,.00016,.016863
2014,clips,.000694,.000449,.00003,6,.000367,.015415
2014,clojure,.026003,.023129,.002607,2449,.100264,1.520027
2014,cobol,.001972,.001837,.000245,65,.000501,.045553
2014,coffeescript,.025467,.015713,.002563,646,.213834,2.575766
2014,coldfusion,.029664,.020168,.002825,1925,.006096,.587527
2014,crystal,.029569,.013866,.003988,163,.000294,.47717
2014,css,1.148995,1.121849,.126349,20236,1.926358,43.235508
2014,cuda,.02108,.01282,.002189,274,.002671,.387602
2014,cycript,.000047,.00001,.000003,2,.000013,.000733
2014,d,.004986,.00426,.000396,749,.021459,.311012
2014,dart,.048298,.03594,.005363,4231,.025271,1.148722
2014,delphi,.090948,.062078,.015033,4452,.000507,1.685662
2014,dm,.000237,.000137,.000024,1,.004841,.052378
2014,dot,.002903,.001915,.000219,142,.001576,.066132
2014,e,.00912,.004622,.000833,73,.000013,.145884
2014,elixir,.002572,.002042,.000191,144,.014535,.1934
2014,erlang,.01297,.01068,.001102,521,.043499,.682506
2014,f#,.02108,.018185,.002075,2447,.0136,.549403
2014,factor,.001562,.001153,.000226,89,.000247,.031879
2014,flux,.000647,.000508,.000148,57,.000254,.015564
2014,fortran,.01611,.011433,.001395,550,.011844,.407824
2014,go,.043896,.037689,.006045,3379,.290523,3.781529
2014,groovy,.036527,.024732,.003659,1212,.068703,1.336213
2014,haskell,.06728,.063251,.008333,12212,.091804,2.306684
2014,idl,.001625,.00084,.000078,34,.007858,.104021
2014,io,.072597,.062919,.006418,1620,.001095,1.430292
2014,j,.001389,.000664,.000118,65,.000247,.024179
2014,java,2.902672,2.397726,.336614,58024,2.993453,86.304642
2014,javascript,3.074327,2.528352,.346894,54145,4.876606,108.261795
2014,julia,.006201,.004534,.00084,642,.017159,.287343
2014,lua,.032441,.023872,.002637,2030,.095964,1.549135
2014,m,.001152,.000586,.00011,14,.003245,.05093
2014,mathematica,.004371,.002384,.000261,107,.001482,.084981
2014,matlab,.196159,.134954,.01664,5503,.058635,4.063883
2014,max,.010209,.011247,.000986,141,.00237,.248123
2014,mercury,.0003,.000107,.000028,11,.000721,.011563
2014,monkey,.00041,.000088,.000022,6,.000588,.011077
2014,nimrod,.000142,.000127,.000039,28,.001749,.020577
2014,objective-c,.639537,.501377,.07895,12498,.833918,20.537819
2014,ocaml,.008536,.007231,.000647,590,.015951,.323644
2014,pascal,.003787,.002853,.000327,24,.013126,.200932
2014,perl,.115452,.114864,.008771,4097,.159139,3.982258
2014,php,2.409639,1.95408,.231766,11083,1.829419,64.249039
2014,powershell,.105338,.080898,.013781,2416,.029124,2.291405
2014,processing,.114442,.073208,.012018,3698,.027521,2.271895
2014,prolog,.017104,.015263,.001237,685,.004166,.377702
2014,puppet,.008394,.00555,.00118,239,.067147,.822716
2014,purescript,.000158,.000107,.00001,22,.001315,.015905
2014,python,1.724518,1.367251,.157629,53368,2.113519,53.629169
2014,r,.370354,.276798,.032873,15078,.467548,11.475735
2014,red,.001073,.000674,.000082,89,.000073,.019029
2014,ruby,1.190114,.853728,.114971,29268,2.195582,43.543953
2014,rust,.008236,.006185,.001052,800,.033797,.492714
2014,sas,.020354,.015986,.00151,713,.000581,.384311
2014,scala,.133155,.103891,.014021,9675,.149084,4.00151
2014,scheme,.012686,.011198,.001189,428,.020965,.460376
2014,self,.007637,.006088,.001953,260,.000134,.15811
2014,shell,.125045,.118753,.013091,3460,.720415,9.773041
2014,slash,.001057,.000811,.000097,14,.000741,.027062
2014,smalltalk,.00202,.002101,.000136,231,.001642,.058989
2014,sql,1.639456,1.484509,.145613,25464,.003966,32.735439
2014,squirrel,.000757,.000371,.00009,15,.001115,.023332
2014,swift,.111602,.095556,.038026,10074,.073317,3.184998
2014,tcl,.011376,.008843,.00078,276,.004133,.251321
2014,tex,.001152,.000469,.000131,59,.110185,1.119374
2014,turing,.000584,.000264,.000041,30,.000174,.010627
2014,vcl,.003266,.001915,.000384,116,.000341,.059063
2014,verilog,.009735,.007934,.001131,227,.007324,.261248
2014,xml,.399198,.267974,.034834,6504,.000487,7.02493
2014,xquery,.006895,.005492,.000464,193,.001402,.142526
2014,xslt,.066365,.051222,.004266,1123,.02473,1.465839
